Order ID,Order Date,Ship Date,Customer ID,Region,Segment,Category,Sub-Category,Quantity,Unit Price,Sales,Discount,Profit,Year,Month,Ship Delay Days,Profit Margin %
ORD100689,21-08-2020,27-08-2020,CUST1203,Central,Consumer,Technology,Computers,2,158.03,316.06,0.1,42.89,2020,01-08-2020,6,13.57020819
ORD100690,07-08-2021,09-08-2021,CUST1067,West,Consumer,Office Supplies,Pens,8,28.51,228.08,0,30.38,2021,01-08-2021,2,13.31988776
ORD100691,22-10-2024,22-10-2024,CUST1105,South,Consumer,Furniture,Bookcases,5,33.4,167,0.1,-4.63,2024,01-10-2024,0,-2.77245509
ORD100692,10-07-2019,15-07-2019,CUST1498,East,Corporate,Office Supplies,Pens,7,2,14,0.15,0.43,2019,01-07-2019,5,3.071428571
ORD100693,25-01-2022,29-01-2022,CUST1325,West,Consumer,Furniture,Bookcases,2,38.82,77.64,0.1,5.29,2022,01-01-2022,4,6.813498197
ORD100694,05-02-2023,08-02-2023,CUST1092,Central,Consumer,Technology,Phones,1,112.58,112.58,0,11.59,2023,01-02-2023,3,10.2949014
ORD100695,16-10-2024,17-10-2024,CUST1016,South,Corporate,Office Supplies,Pens,4,4.94,19.76,0.15,7.42,2024,01-10-2024,1,37.55060729
ORD100696,28-01-2019,31-01-2019,CUST1003,South,Consumer,Technology,Accessories,8,34.51,276.08,0,59.68,2019,01-01-2019,3,21.61692263
ORD100697,08-10-2024,14-10-2024,CUST1354,West,Consumer,Technology,Accessories,1,11.15,11.15,0.05,6.48,2024,01-10-2024,6,58.11659193
ORD100698,29-04-2020,03-05-2020,CUST1441,Central,Corporate,Technology,Computers,8,125.61,1004.88,0.1,128.19,2020,01-04-2020,4,12.75674707
ORD100699,15-05-2024,18-05-2024,CUST1034,South,Consumer,Technology,Accessories,3,85.22,255.66,0,59.67,2024,01-05-2024,3,23.33959165
ORD100700,07-06-2020,10-06-2020,CUST1066,West,Corporate,Technology,Accessories,8,78.09,624.72,0,127.17,2020,01-06-2020,3,20.35631963
ORD100701,24-08-2020,26-08-2020,CUST1019,West,Consumer,Office Supplies,Pens,9,8.91,80.19,0.1,8.02,2020,01-08-2020,2,10.00124704
ORD100702,18-03-2019,21-03-2019,CUST1406,East,Consumer,Furniture,Bookcases,6,54.19,325.14,0.15,-1.75,2019,01-03-2019,3,-0.538229686
ORD100703,14-04-2024,16-04-2024,CUST1071,West,Corporate,Furniture,Tables,5,1.21,6.05,0.15,-4.47,2024,01-04-2024,2,-73.88429752
ORD100704,07-08-2020,10-08-2020,CUST1292,Central,Consumer,Technology,Accessories,3,95.85,287.55,0.2,32.05,2020,01-08-2020,3,11.14588767
ORD100705,04-11-2022,07-11-2022,CUST1309,West,Consumer,Furniture,Chairs,6,64.87,389.22,0,20.93,2022,01-11-2022,3,5.37742151
ORD100706,20-03-2020,24-03-2020,CUST1346,West,Corporate,Office Supplies,Labels,7,4.25,29.75,0,6.65,2020,01-03-2020,4,22.35294118
ORD100707,03-05-2024,08-05-2024,CUST1392,East,Consumer,Furniture,Chairs,6,25.89,155.34,0.2,-12.32,2024,01-05-2024,5,-7.930990086
ORD100708,17-06-2020,21-06-2020,CUST1441,South,Consumer,Furniture,Chairs,1,49.49,49.49,0.05,-2.89,2020,01-06-2020,4,-5.839563548
ORD100709,27-06-2019,01-07-2019,CUST1485,West,Home Office,Technology,Computers,4,75.39,301.56,0.1,44.14,2019,01-06-2019,4,14.63721979
ORD100710,11-04-2023,14-04-2023,CUST1257,South,Consumer,Office Supplies,Binders,2,43.07,86.14,0.1,5.45,2023,01-04-2023,3,6.326909682
ORD100711,10-08-2021,13-08-2021,CUST1325,Central,Consumer,Furniture,Chairs,1,52.94,52.94,0.15,-4.17,2021,01-08-2021,3,-7.876841708
ORD100712,01-08-2023,03-08-2023,CUST1260,East,Consumer,Office Supplies,Binders,1,11.82,11.82,0,-0.44,2023,01-08-2023,2,-3.72250423
ORD100713,29-10-2024,02-11-2024,CUST1216,Central,Consumer,Office Supplies,Paper,8,24.43,195.44,0,31.35,2024,01-10-2024,4,16.04072861
ORD100714,25-09-2020,26-09-2020,CUST1370,Central,Home Office,Office Supplies,Pens,6,34.08,204.48,0.1,8.87,2020,01-09-2020,1,4.337832551
ORD100715,06-02-2023,06-02-2023,CUST1057,West,Consumer,Technology,Computers,2,103.87,207.74,0.15,32.97,2023,01-02-2023,0,15.87080004
ORD100716,30-05-2024,01-06-2024,CUST1079,Central,Home Office,Office Supplies,Labels,4,7.67,30.68,0.15,3.35,2024,01-05-2024,2,10.91916558
ORD100717,11-11-2022,12-11-2022,CUST1231,West,Home Office,Technology,Computers,6,83.83,502.98,0.2,43.21,2022,01-11-2022,1,8.590798839
ORD100718,02-05-2020,06-05-2020,CUST1089,West,Consumer,Technology,Computers,3,108.25,324.75,0.15,38.22,2020,01-05-2020,4,11.76905312
ORD100719,29-06-2023,05-07-2023,CUST1072,West,Consumer,Technology,Phones,5,52.29,261.45,0.2,19.93,2023,01-06-2023,6,7.622872442
ORD100720,22-01-2019,25-01-2019,CUST1313,South,Home Office,Furniture,Tables,6,72.7,436.2,0.1,5.96,2019,01-01-2019,3,1.366345713
ORD100721,28-12-2019,01-01-2020,CUST1250,Central,Consumer,Office Supplies,Paper,1,37.24,37.24,0,7.64,2019,01-12-2019,4,20.51557465
ORD100722,24-04-2023,27-04-2023,CUST1332,Central,Corporate,Furniture,Furnishings,1,56.6,56.6,0.15,3.26,2023,01-04-2023,3,5.759717314
ORD100723,24-08-2019,27-08-2019,CUST1192,South,Consumer,Furniture,Tables,3,36.61,109.83,0,10.24,2019,01-08-2019,3,9.323499954
ORD100724,23-10-2024,26-10-2024,CUST1382,West,Corporate,Office Supplies,Binders,7,21.89,153.23,0.2,7.5,2024,01-10-2024,3,4.894602885
ORD100725,28-05-2019,31-05-2019,CUST1034,West,Consumer,Office Supplies,Binders,6,45.38,272.28,0.05,33.7,2019,01-05-2019,3,12.37696489
ORD100726,25-06-2023,27-06-2023,CUST1306,South,Consumer,Office Supplies,Labels,6,79.45,476.7,0.15,16.02,2023,01-06-2023,2,3.360604154
ORD100727,04-03-2019,06-03-2019,CUST1179,East,Consumer,Technology,Phones,5,29.1,145.5,0.2,14.79,2019,01-03-2019,2,10.16494845
ORD100728,26-11-2022,27-11-2022,CUST1046,West,Corporate,Office Supplies,Pens,7,28.92,202.44,0,38.16,2022,01-11-2022,1,18.85002964
ORD100729,06-02-2024,08-02-2024,CUST1001,Central,Consumer,Furniture,Chairs,4,29.43,117.72,0.15,-0.11,2024,01-02-2024,2,-0.093442066
ORD100730,12-03-2020,14-03-2020,CUST1434,Central,Home Office,Technology,Copiers,4,43.9,175.6,0.15,22.99,2020,01-03-2020,2,13.09225513
ORD100731,21-11-2021,25-11-2021,CUST1011,South,Home Office,Furniture,Bookcases,3,5.42,16.26,0.15,-0.97,2021,01-11-2021,4,-5.965559656
ORD100732,03-06-2024,08-06-2024,CUST1145,South,Corporate,Technology,Copiers,9,62.08,558.72,0.15,66.48,2024,01-06-2024,5,11.89862543
ORD100733,23-04-2019,27-04-2019,CUST1432,East,Consumer,Technology,Copiers,7,107.97,755.79,0,157.24,2019,01-04-2019,4,20.80472089
ORD100734,30-07-2021,01-08-2021,CUST1428,Central,Consumer,Furniture,Furnishings,2,23.88,47.76,0,7.57,2021,01-07-2021,2,15.85008375
ORD100735,14-12-2021,16-12-2021,CUST1097,South,Corporate,Office Supplies,Binders,5,11.86,59.3,0.05,6.83,2021,01-12-2021,2,11.51770658
ORD100736,08-11-2019,11-11-2019,CUST1409,South,Consumer,Technology,Accessories,2,81.12,162.24,0,31.93,2019,01-11-2019,3,19.68071992
ORD100737,07-01-2022,11-01-2022,CUST1444,South,Corporate,Office Supplies,Paper,6,41.02,246.12,0,28.85,2022,01-01-2022,4,11.72192426
ORD100738,18-09-2021,23-09-2021,CUST1472,West,Consumer,Furniture,Tables,2,5.46,10.92,0,-0.11,2021,01-09-2021,5,-1.007326007
ORD100739,29-12-2022,03-01-2023,CUST1298,East,Home Office,Office Supplies,Binders,1,3.36,3.36,0.2,-4.69,2022,01-12-2022,5,-139.5833333
ORD100740,10-07-2024,13-07-2024,CUST1103,South,Consumer,Technology,Phones,4,50.67,202.68,0.05,37.8,2024,01-07-2024,3,18.65008881
ORD100741,09-07-2024,12-07-2024,CUST1328,South,Consumer,Furniture,Bookcases,3,87.68,263.04,0.15,-0.07,2024,01-07-2024,3,-0.026611922
ORD100742,21-02-2022,22-02-2022,CUST1039,East,Consumer,Office Supplies,Paper,3,2.42,7.26,0.1,0.39,2022,01-02-2022,1,5.371900826
ORD100743,13-05-2024,17-05-2024,CUST1278,Central,Consumer,Furniture,Chairs,7,24.24,169.68,0.2,-8.86,2024,01-05-2024,4,-5.221593588
ORD100744,16-12-2020,20-12-2020,CUST1268,South,Consumer,Technology,Phones,1,53.87,53.87,0,10.47,2020,01-12-2020,4,19.43567849
ORD100745,18-02-2019,19-02-2019,CUST1281,East,Consumer,Technology,Computers,7,36.05,252.35,0.15,25.93,2019,01-02-2019,1,10.27541114
ORD100746,29-11-2021,30-11-2021,CUST1133,West,Consumer,Office Supplies,Pens,2,81.94,163.88,0.15,6.87,2021,01-11-2021,1,4.192091774
ORD100747,06-11-2022,09-11-2022,CUST1412,South,Consumer,Office Supplies,Labels,6,6.39,38.34,0.2,-6.32,2022,01-11-2022,3,-16.48408972
ORD100748,05-03-2023,10-03-2023,CUST1088,Central,Consumer,Office Supplies,Labels,5,71.28,356.4,0.15,12.11,2023,01-03-2023,5,3.397867565
ORD100749,21-06-2020,22-06-2020,CUST1385,East,Corporate,Furniture,Tables,9,37.91,341.19,0,25.29,2020,01-06-2020,1,7.412292271
ORD100750,06-11-2023,08-11-2023,CUST1119,West,Corporate,Furniture,Tables,6,83.14,498.84,0.2,-12.8,2023,01-11-2023,2,-2.565953011
ORD100751,04-09-2020,09-09-2020,CUST1451,West,Consumer,Technology,Phones,5,44.96,224.8,0,45.92,2020,01-09-2020,5,20.42704626
ORD100752,18-10-2024,19-10-2024,CUST1207,South,Consumer,Technology,Copiers,8,138.84,1110.72,0.15,125.68,2024,01-10-2024,1,11.31518294
ORD100753,15-07-2019,17-07-2019,CUST1142,East,Consumer,Office Supplies,Paper,9,8.69,78.21,0.05,5.82,2019,01-07-2019,2,7.441503644
ORD100754,05-05-2024,06-05-2024,CUST1165,South,Corporate,Furniture,Chairs,3,41.72,125.16,0.05,6.54,2024,01-05-2024,1,5.225311601
ORD100755,18-01-2023,20-01-2023,CUST1436,Central,Consumer,Office Supplies,Pens,3,43.55,130.65,0,14.36,2023,01-01-2023,2,10.99119786
ORD100756,09-12-2022,11-12-2022,CUST1282,West,Home Office,Furniture,Tables,6,7.94,47.64,0.05,2.26,2022,01-12-2022,2,4.743912678
ORD100757,25-12-2022,27-12-2022,CUST1243,South,Home Office,Office Supplies,Labels,3,31.6,94.8,0.1,2.95,2022,01-12-2022,2,3.111814346
ORD100758,19-03-2022,22-03-2022,CUST1266,West,Corporate,Technology,Accessories,5,175.53,877.65,0.05,143.28,2022,01-03-2022,3,16.32541446
ORD100759,24-09-2023,25-09-2023,CUST1219,East,Consumer,Technology,Computers,7,114.76,803.32,0.05,141.79,2023,01-09-2023,1,17.65050042
ORD100760,23-07-2021,23-07-2021,CUST1001,Central,Corporate,Office Supplies,Pens,7,55.22,386.54,0.1,17.92,2021,01-07-2021,0,4.636001449
ORD100761,16-01-2022,21-01-2022,CUST1120,South,Consumer,Furniture,Bookcases,6,69.31,415.86,0,35.99,2022,01-01-2022,5,8.654354831
ORD100762,05-04-2019,09-04-2019,CUST1290,Central,Home Office,Office Supplies,Paper,5,50.83,254.15,0.2,-2.85,2019,01-04-2019,4,-1.121385009
ORD100763,24-11-2019,24-11-2019,CUST1437,East,Consumer,Office Supplies,Labels,3,36.65,109.95,0.1,5.73,2019,01-11-2019,0,5.211459754
ORD100764,09-08-2019,13-08-2019,CUST1015,East,Consumer,Office Supplies,Labels,2,23.32,46.64,0.15,6.6,2019,01-08-2019,4,14.1509434
ORD100765,28-09-2020,28-09-2020,CUST1088,Central,Consumer,Office Supplies,Labels,8,7.99,63.92,0.2,4.02,2020,01-09-2020,0,6.289111389
ORD100766,09-03-2022,10-03-2022,CUST1177,West,Consumer,Office Supplies,Paper,2,11.64,23.28,0,1.35,2022,01-03-2022,1,5.798969072
ORD100767,28-04-2019,02-05-2019,CUST1003,Central,Home Office,Office Supplies,Pens,5,4,20,0.1,6.35,2019,01-04-2019,4,31.75
ORD100768,20-01-2022,23-01-2022,CUST1432,West,Consumer,Technology,Accessories,1,105.82,105.82,0.1,14.72,2022,01-01-2022,3,13.91041391
ORD100769,17-11-2023,21-11-2023,CUST1150,Central,Consumer,Technology,Copiers,1,66.43,66.43,0,7.45,2023,01-11-2023,4,11.21481258
ORD100770,02-01-2020,05-01-2020,CUST1482,South,Consumer,Office Supplies,Pens,8,71.61,572.88,0.05,52.41,2020,01-01-2020,3,9.148512778
ORD100771,13-02-2019,14-02-2019,CUST1340,Central,Consumer,Office Supplies,Paper,1,9.93,9.93,0.15,0.98,2019,01-02-2019,1,9.869083585
ORD100772,04-02-2019,07-02-2019,CUST1177,South,Consumer,Technology,Computers,4,46.67,186.68,0.1,29.06,2019,01-02-2019,3,15.56674523
ORD100773,14-04-2022,17-04-2022,CUST1436,Central,Consumer,Technology,Phones,6,137.09,822.54,0.15,92.58,2022,01-04-2022,3,11.25537968
ORD100774,26-11-2023,28-11-2023,CUST1225,South,Corporate,Office Supplies,Paper,9,24.29,218.61,0,27.47,2023,01-11-2023,2,12.56575637
ORD100775,13-12-2021,17-12-2021,CUST1272,Central,Consumer,Office Supplies,Paper,8,6.7,53.6,0.2,1.65,2021,01-12-2021,4,3.078358209
ORD100776,18-12-2024,21-12-2024,CUST1115,West,Home Office,Furniture,Furnishings,2,91.91,183.82,0,16.82,2024,01-12-2024,3,9.150255685
ORD100777,13-07-2020,13-07-2020,CUST1181,South,Consumer,Office Supplies,Labels,6,35.51,213.06,0.15,3.29,2020,01-07-2020,0,1.544165963
ORD100778,08-07-2024,10-07-2024,CUST1414,West,Consumer,Office Supplies,Binders,5,23.4,117,0.15,4.63,2024,01-07-2024,2,3.957264957
ORD100779,01-04-2019,03-04-2019,CUST1243,Central,Consumer,Office Supplies,Binders,4,14.28,57.12,0.2,-1.69,2019,01-04-2019,2,-2.958683473
ORD100780,01-12-2023,06-12-2023,CUST1273,East,Consumer,Technology,Accessories,7,100.76,705.32,0.1,103.63,2023,01-12-2023,5,14.69262179
ORD100781,08-06-2021,11-06-2021,CUST1280,South,Home Office,Office Supplies,Pens,5,8.69,43.45,0.1,-7.89,2021,01-06-2021,3,-18.15880322
ORD100782,10-05-2019,11-05-2019,CUST1150,East,Consumer,Office Supplies,Paper,5,8.97,44.85,0.1,11.11,2019,01-05-2019,1,24.77146042
ORD100783,20-10-2019,22-10-2019,CUST1441,West,Home Office,Technology,Accessories,2,85.88,171.76,0.05,31.81,2019,01-10-2019,2,18.52002795
ORD100784,12-04-2023,13-04-2023,CUST1225,West,Consumer,Furniture,Chairs,6,133.77,802.62,0.1,10.36,2023,01-04-2023,1,1.290772719
ORD100785,09-10-2021,10-10-2021,CUST1257,West,Consumer,Technology,Phones,7,61.36,429.52,0,65.64,2021,01-10-2021,1,15.28217545
ORD100786,04-11-2024,05-11-2024,CUST1157,South,Consumer,Technology,Accessories,1,71.12,71.12,0.05,13.96,2024,01-11-2024,1,19.6287964
ORD100787,16-08-2022,17-08-2022,CUST1357,East,Consumer,Office Supplies,Binders,2,26.22,52.44,0.2,-1.85,2022,01-08-2022,1,-3.527841342
ORD100788,08-05-2022,12-05-2022,CUST1468,West,Home Office,Office Supplies,Binders,2,56.58,113.16,0,12.79,2022,01-05-2022,4,11.30258042
ORD100789,14-11-2023,21-11-2023,CUST1387,Central,Consumer,Office Supplies,Paper,4,38.84,155.36,0.1,6.3,2023,01-11-2023,7,4.055097837
ORD100790,22-09-2021,24-09-2021,CUST1440,South,Corporate,Office Supplies,Binders,5,37.78,188.9,0,18.03,2021,01-09-2021,2,9.544732663
ORD100791,02-03-2023,04-03-2023,CUST1461,West,Consumer,Technology,Accessories,5,59.27,296.35,0.2,17.08,2023,01-03-2023,2,5.763455374
ORD100792,18-10-2022,22-10-2022,CUST1403,East,Consumer,Furniture,Chairs,3,84.04,252.12,0,13.71,2022,01-10-2022,4,5.437886721
ORD100793,15-03-2020,19-03-2020,CUST1057,Central,Home Office,Office Supplies,Paper,9,35.5,319.5,0.2,-7.07,2020,01-03-2020,4,-2.212832551
ORD100794,23-11-2022,26-11-2022,CUST1402,West,Consumer,Furniture,Furnishings,7,9.92,69.44,0.1,6.43,2022,01-11-2022,3,9.259792627
ORD100795,07-01-2023,07-01-2023,CUST1190,East,Consumer,Technology,Copiers,4,165.8,663.2,0.1,88.37,2023,01-01-2023,0,13.3247889
ORD100796,22-04-2022,25-04-2022,CUST1285,West,Consumer,Technology,Computers,6,80.13,480.78,0.15,46.74,2022,01-04-2022,3,9.721702234
ORD100797,25-11-2022,27-11-2022,CUST1220,Central,Home Office,Office Supplies,Labels,2,100.22,200.44,0.15,0.02,2022,01-11-2022,2,0.009978048
ORD100798,18-10-2020,22-10-2020,CUST1103,South,Consumer,Office Supplies,Paper,3,17.19,51.57,0.05,4.57,2020,01-10-2020,4,8.861741322
ORD100799,12-02-2023,14-02-2023,CUST1272,West,Home Office,Technology,Computers,8,77.94,623.52,0.15,66.07,2023,01-02-2023,2,10.59629202
ORD100800,31-01-2023,03-02-2023,CUST1083,Central,Corporate,Technology,Accessories,2,66.94,133.88,0.2,6.55,2023,01-01-2023,3,4.892440992
ORD100801,07-05-2023,09-05-2023,CUST1138,West,Corporate,Office Supplies,Labels,8,13.9,111.2,0.05,10.88,2023,01-05-2023,2,9.784172662
ORD100802,06-08-2023,08-08-2023,CUST1347,East,Consumer,Technology,Phones,8,129.26,1034.08,0,215.17,2023,01-08-2023,2,20.80786786
ORD100803,29-06-2019,04-07-2019,CUST1112,West,Home Office,Furniture,Tables,5,7.6,38,0,4.29,2019,01-06-2019,5,11.28947368
ORD100804,14-03-2020,17-03-2020,CUST1238,East,Consumer,Technology,Phones,8,44.9,359.2,0.1,62.31,2020,01-03-2020,3,17.34688196
ORD100805,29-06-2024,30-06-2024,CUST1010,East,Consumer,Technology,Copiers,6,58.45,350.7,0.15,46.57,2024,01-06-2024,1,13.27915597
ORD100806,18-10-2019,19-10-2019,CUST1384,South,Home Office,Office Supplies,Paper,8,25.97,207.76,0,23.79,2019,01-10-2019,1,11.45071236
ORD100807,01-04-2024,03-04-2024,CUST1357,Central,Consumer,Furniture,Chairs,7,0.63,4.41,0.1,0.8,2024,01-04-2024,2,18.14058957
ORD100808,20-02-2023,24-02-2023,CUST1395,Central,Consumer,Technology,Phones,7,83.06,581.42,0.2,49.07,2023,01-02-2023,4,8.439682157
ORD100809,16-10-2019,22-10-2019,CUST1151,West,Home Office,Furniture,Chairs,1,116.92,116.92,0,5.86,2019,01-10-2019,6,5.011973999
ORD100810,19-02-2020,23-02-2020,CUST1169,West,Consumer,Technology,Computers,5,100.34,501.7,0.2,41.08,2020,01-02-2020,4,8.188160255
ORD100811,15-10-2021,17-10-2021,CUST1084,South,Corporate,Technology,Accessories,5,108.63,543.15,0.2,31.48,2021,01-10-2021,2,5.795820676
ORD100812,06-01-2023,06-01-2023,CUST1098,East,Consumer,Technology,Computers,7,82.51,577.57,0,106.78,2023,01-01-2023,0,18.48780234
ORD100813,03-07-2023,08-07-2023,CUST1288,South,Home Office,Technology,Accessories,1,2.98,2.98,0.05,0.62,2023,01-07-2023,5,20.80536913
ORD100814,22-08-2022,26-08-2022,CUST1019,South,Corporate,Furniture,Furnishings,1,41.91,41.91,0.05,-8.42,2022,01-08-2022,4,-20.09067048
ORD100815,12-09-2021,12-09-2021,CUST1037,South,Corporate,Technology,Accessories,5,121.67,608.35,0.2,52.88,2021,01-09-2021,0,8.692364593
ORD100816,06-11-2021,07-11-2021,CUST1400,South,Home Office,Office Supplies,Labels,9,39.96,359.64,0,44.87,2021,01-11-2021,1,12.47636525
ORD100817,22-05-2019,27-05-2019,CUST1225,West,Home Office,Furniture,Chairs,6,5.57,33.42,0.05,0.7,2019,01-05-2019,5,2.094554159
ORD100818,27-01-2019,31-01-2019,CUST1414,West,Home Office,Office Supplies,Paper,8,20.34,162.72,0,19.61,2019,01-01-2019,4,12.0513766
ORD100819,04-02-2022,11-02-2022,CUST1275,East,Consumer,Furniture,Tables,3,13.98,41.94,0.05,3.79,2022,01-02-2022,7,9.036719123
ORD100820,01-10-2020,05-10-2020,CUST1241,West,Consumer,Office Supplies,Pens,7,113.3,793.1,0.05,71.48,2020,01-10-2020,4,9.012734838
ORD100821,12-01-2020,13-01-2020,CUST1421,East,Corporate,Technology,Accessories,4,28.95,115.8,0.1,20.36,2020,01-01-2020,1,17.582038
ORD100822,09-12-2020,13-12-2020,CUST1107,Central,Consumer,Technology,Phones,1,108.25,108.25,0.15,5.95,2020,01-12-2020,4,5.496535797
ORD100823,12-04-2023,18-04-2023,CUST1437,Central,Consumer,Office Supplies,Binders,5,43.88,219.4,0.1,6.18,2023,01-04-2023,6,2.816773017
ORD100824,03-09-2023,06-09-2023,CUST1239,West,Corporate,Furniture,Chairs,2,80.27,160.54,0.15,-1.46,2023,01-09-2023,3,-0.909430671
ORD100825,16-02-2019,17-02-2019,CUST1236,East,Consumer,Technology,Computers,7,24.78,173.46,0,36.87,2019,01-02-2019,1,21.25562089
ORD100826,31-07-2022,02-08-2022,CUST1024,Central,Consumer,Technology,Accessories,7,107.57,752.99,0,154.02,2022,01-07-2022,2,20.45445491
ORD100827,19-09-2020,20-09-2020,CUST1377,South,Corporate,Office Supplies,Labels,8,35.54,284.32,0.15,5.2,2020,01-09-2020,1,1.828925155
ORD100828,29-08-2024,01-09-2024,CUST1079,Central,Corporate,Office Supplies,Labels,1,27.71,27.71,0,1.06,2024,01-08-2024,3,3.825333815
ORD100829,25-06-2020,30-06-2020,CUST1358,East,Consumer,Office Supplies,Labels,4,37.28,149.12,0.05,16.53,2020,01-06-2020,5,11.08503219
ORD100830,15-12-2019,16-12-2019,CUST1080,West,Corporate,Office Supplies,Labels,5,53.36,266.8,0.1,18.05,2019,01-12-2019,1,6.765367316
ORD100831,22-03-2021,25-03-2021,CUST1070,West,Consumer,Technology,Accessories,9,111.92,1007.28,0.05,177.12,2021,01-03-2021,3,17.58398856
ORD100832,28-10-2023,31-10-2023,CUST1112,East,Corporate,Office Supplies,Binders,9,22.77,204.93,0.1,12.35,2023,01-10-2023,3,6.026448055
ORD100833,05-02-2023,07-02-2023,CUST1091,Central,Consumer,Office Supplies,Pens,1,4.89,4.89,0,10.56,2023,01-02-2023,2,215.9509202
ORD100834,02-06-2022,04-06-2022,CUST1286,South,Corporate,Office Supplies,Pens,1,27.68,27.68,0.1,4.43,2022,01-06-2022,2,16.00433526
ORD100835,03-07-2019,05-07-2019,CUST1499,West,Corporate,Furniture,Tables,5,52.42,262.1,0,15.51,2019,01-07-2019,2,5.917588707
ORD100836,18-12-2019,20-12-2019,CUST1269,West,Home Office,Office Supplies,Binders,8,30.4,243.2,0,28.05,2019,01-12-2019,2,11.53371711
ORD100837,24-03-2022,28-03-2022,CUST1078,Central,Consumer,Office Supplies,Binders,6,22.18,133.08,0,19.08,2022,01-03-2022,4,14.33724076
ORD100838,21-09-2022,23-09-2022,CUST1217,West,Consumer,Office Supplies,Paper,9,61.86,556.74,0.05,52.25,2022,01-09-2022,2,9.384991199
ORD100839,01-06-2024,05-06-2024,CUST1155,East,Consumer,Technology,Accessories,1,156,156,0.2,22.53,2024,01-06-2024,4,14.44230769
ORD100840,27-11-2024,30-11-2024,CUST1329,East,Consumer,Office Supplies,Paper,6,18.86,113.16,0.2,-1.22,2024,01-11-2024,3,-1.078119477
ORD100841,16-01-2022,17-01-2022,CUST1248,East,Consumer,Office Supplies,Binders,5,21.77,108.85,0.05,6.58,2022,01-01-2022,1,6.045016077
ORD100842,15-01-2023,18-01-2023,CUST1252,Central,Home Office,Furniture,Chairs,6,147.43,884.58,0.2,-30.02,2023,01-01-2023,3,-3.393700965
ORD100843,03-05-2023,07-05-2023,CUST1038,East,Home Office,Office Supplies,Labels,7,30.24,211.68,0.1,13.99,2023,01-05-2023,4,6.609032502
ORD100844,17-12-2024,22-12-2024,CUST1488,South,Consumer,Office Supplies,Paper,2,42.03,84.06,0.2,-3.27,2024,01-12-2024,5,-3.890078515
ORD100845,30-03-2019,02-04-2019,CUST1115,Central,Consumer,Office Supplies,Pens,6,44.77,268.62,0.2,-2.12,2019,01-03-2019,3,-0.789218971
ORD100846,05-10-2020,07-10-2020,CUST1087,Central,Corporate,Office Supplies,Pens,2,6.67,13.34,0,9.02,2020,01-10-2020,2,67.6161919
ORD100847,15-08-2024,17-08-2024,CUST1394,Central,Home Office,Office Supplies,Binders,1,53.08,53.08,0,-3.74,2024,01-08-2024,2,-7.04596835
ORD100848,21-02-2022,26-02-2022,CUST1081,South,Corporate,Office Supplies,Pens,1,2.51,2.51,0,4.65,2022,01-02-2022,5,185.2589641
ORD100849,15-04-2023,17-04-2023,CUST1350,South,Consumer,Technology,Accessories,7,94.44,661.08,0,127.38,2023,01-04-2023,2,19.26846978
ORD100850,13-10-2023,16-10-2023,CUST1496,South,Consumer,Furniture,Bookcases,3,30.53,91.59,0,9.21,2023,01-10-2023,3,10.05568293
ORD100851,21-07-2020,24-07-2020,CUST1386,West,Consumer,Technology,Accessories,4,102.85,411.4,0.2,30.09,2020,01-07-2020,3,7.314049587
ORD100852,15-11-2024,17-11-2024,CUST1425,West,Corporate,Furniture,Furnishings,3,79.86,239.58,0.15,5.6,2024,01-11-2024,2,2.337423825
ORD100853,09-10-2020,11-10-2020,CUST1454,West,Consumer,Office Supplies,Binders,4,7.26,29.04,0,10.5,2020,01-10-2020,2,36.15702479
